CRASH_NUM,Year,latitude,longitude,adt,Alignment,Location type,Occupant,Vehicle type,Driver injury
LA18_180531225719191,2018,32.462562,-92.107353,8300,Straight,Residential,Two or more,Passenger Car,Injury
LA18_180601075727931,2018,30.27571,-91.893828,6500,Straight,Business,Two or more,Passenger Car,No Injury
LA18_180602060424662,2018,30.280815,-91.884763,6500,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180602154340408,2018,30.077529,-90.469938,17734,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180604110051956,2018,32.473228,-93.80048,10600,Straight,Business,Single,Van,No Injury
LA18_180604134035514,2018,30.474981,-90.542232,6300,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180605065213956,2018,32.792207,-93.055536,7100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180606082649905,2018,30.48603,-90.542272,6300,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180606173908727,2018,32.504886,-93.698014,26400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180607060659825,2018,30.790176,-89.864784,13100,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180607134400150,2018,32.538919,-92.65351,50800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180607160605865,2018,30.173447,-93.587291,55100,Straight,Open Country,Single,Truck/Trailer,No Injury
LA18_180607170334015,2018,32.398323,-93.763113,14000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180608130750666,2018,32.530182,-93.763689,20400,Straight,Business,Single,Passenger Car,No Injury
LA18_180608162635647,2018,29.976602,-90.077844,31100,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180609031516731,2018,29.578358,-90.68991,22400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180609043113405,2018,32.487545,-93.705538,32400,Straight,Business,Single,Suv,Injury
LA18_180609161345118,2018,29.983409,-90.263472,23100,Straight,Business,Two or more,Truck/Trailer,No Injury
LA18_180609213409684,2018,30.458711,-91.211049,21300,Straight,Business,Single,Other,No Injury
LA18_180612093238232,2018,29.915989,-90.336532,23200,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180612162633134,2018,30.721356,-91.581518,440,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180614155437936,2018,30.533591,-92.080897,6500,Straight,Business,Single,Suv,No Injury
LA18_180615142729968,2018,29.886384,-91.525047,690,Straight,Residential,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180615191003934,2018,30.649412,-91.105106,12300,Straight,Business,Single,Van,No Injury
LA18_180616161038454,2018,29.960938,-90.0765,31100,Straight,Business,Two or more,Suv,No Injury
LA18_180618095449863,2018,30.730524,-91.502203,430,Straight,Residential,Two or more,Passenger Car,No Injury
LA18_180618155309748,2018,30.192997,-91.129768,850,Straight,Other,Two or more,Truck/Trailer,No Injury
LA18_180619061511915,2018,32.621937,-93.265442,11500,Straight,Manufacturing Or Industrial,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180620051822215,2018,29.714423,-91.305395,3600,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180620123246584,2018,29.926355,-89.910651,34000,Straight,Business,Two or more,Passenger Car,No Injury
LA18_180620183350275,2018,30.450357,-91.209979,25200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180620232517965,2018,29.888126,-90.417979,29900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180621031016223,2018,30.316143,-91.83047,60200,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180621072036784,2018,32.426868,-93.718246,47400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180621104805467,2018,32.55979,-92.075347,21900,Straight,Business,Two or more,Passenger Car,No Injury
LA18_180621104805467,2018,32.55979,-92.075347,21900,Straight,Business,Two or more,Passenger Car,No Injury
LA18_180621175904710,2018,30.45222,-91.210825,4200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180622094638623,2018,30.83125,-90.672368,3400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180622153033835,2018,29.94944,-90.084518,66800,Straight,Manufacturing Or Industrial,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180623160634258,2018,32.77404,-92.405357,11600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",Injury
LA18_180623164652630,2018,32.53907,-92.617618,12200,Straight,Business,Two or more,Suv,No Injury
LA18_180624193544233,2018,32.098598,-93.387592,2900,Straight,Open Country,Single,Truck/Trailer,No Injury
LA18_180625021755619,2018,30.485943,-92.423667,5200,Straight,Residential,Single,Truck/Trailer,No Injury
LA18_180625143240301,2018,32.549785,-93.629888,19200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180625150938036,2018,29.985881,-90.144407,12400,Straight,Business,Two or more,Suv,No Injury
LA18_180625181648623,2018,29.929306,-89.929362,24100,Curve,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180626084747739,2018,30.0402,-90.4677,3900,Straight,Manufacturing Or Industrial,Single,Truck/Trailer,No Injury
LA18_180627100314443,2018,29.941382,-90.0723,176900,Straight,Business,Single,Passenger Car,No Injury
LA18_180627120706624,2018,29.934488,-90.365126,4700,Straight,Business,Two or more,Van,No Injury
LA18_180627123710965,2018,30.237068,-92.01282,53500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180627212516341,2018,30.282472,-91.224222,4600,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180628065606151,2018,30.467017,-90.18369,5300,Straight,Business,Single,Van,No Injury
LA18_180628104718007,2018,29.702225,-91.199815,8700,Straight,Business,Two or more,Suv,No Injury
LA18_180628110918643,2018,32.486192,-93.681694,23400,Straight,Business,Single,Van,No Injury
LA18_180628135114111,2018,32.772898,-91.8513,5900,Straight,Business,Two or more,Suv,No Injury
LA18_180628175343966,2018,30.123987,-91.829103,8200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180630000250743,2018,32.442007,-93.755531,18400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180702090915934,2018,30.232347,-92.032349,20100,Straight,Business,Single,Suv,No Injury
LA18_180702103955155,2018,32.54435,-93.515191,5500,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180702151021833,2018,32.443424,-93.718399,26500,Curve,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180703012003605,2018,30.231567,-92.6635,4900,Straight,Business,Single,Suv,No Injury
LA18_180703092657954,2018,30.496113,-90.748298,10400,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180703143159172,2018,30.049714,-90.691424,4400,Straight,Business,Single,Suv,No Injury
LA18_180704161526840,2018,32.528764,-93.702341,32900,Straight,Business,Single,Suv,No Injury
LA18_180705002844045,2018,30.440036,-90.435755,13100,Straight,Business,Single,Passenger Car,No Injury
LA18_180705055357506,2018,32.471267,-93.814302,10600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180708001924799,2018,30.041661,-90.695863,2700,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",Injury
LA18_180708055442595,2018,29.968249,-90.047121,22800,Straight,Business,Two or more,Van,No Injury
LA18_180708081206354,2018,29.959325,-90.077911,145200,Straight,Manufacturing Or Industrial,Single,Passenger Car,No Injury
LA18_180708104243519,2018,29.576014,-90.687351,22400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180708143253991,2018,30.641162,-92.4065,3800,Straight,Business,Single,Van,No Injury
LA18_180710074101269,2018,30.292453,-91.914453,20300,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180712092711279,2018,30.542091,-91.756691,1700,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180712124145748,2018,32.487225,-92.083541,27700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180712164407612,2018,29.972306,-90.306698,25900,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180714103625505,2018,32.656459,-93.517026,3000,Straight,Open Country,Single,Truck/Trailer,No Injury
LA18_180714195000902,2018,29.949347,-89.993307,25000,Straight,Business,Single,Passenger Car,No Injury
LA18_180715163632753,2018,30.222309,-92.37811,18000,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180716061548197,2018,29.231984,-89.996039,3800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180716091636040,2018,29.233635,-89.99234,3800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180716131409377,2018,30.196271,-93.180086,49900,Other,Other,Single,Passenger Car,No Injury
LA18_180716160152228,2018,29.956796,-90.0796,129700,Straight,Business,Single,Suv,No Injury
LA18_180716192808675,2018,32.441635,-93.717688,23600,Straight,Other,Single,Passenger Car,No Injury
LA18_180717132054868,2018,29.998156,-92.285479,4600,Straight,Business,Single,Suv,No Injury
LA18_180717141909487,2018,32.463688,-92.062398,7200,Straight,Residential,Single,Suv,No Injury
LA18_180718132239217,2018,30.47827,-90.457399,71000,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180718234116090,2018,30.487799,-92.850146,2400,Straight,Business,Single,Passenger Car,No Injury
LA18_180719084418110,2018,30.931367,-90.514377,2700,Curve,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180719175110520,2018,30.664545,-91.153363,410,Straight,Business,Two or more,Suv,No Injury
LA18_180719201259604,2018,30.076667,-90.501366,14000,Straight,Business,Single,Passenger Car,No Injury
LA18_180721051711924,2018,30.210641,-92.372085,4800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180722234518189,2018,29.967284,-91.825031,4000,Straight,Residential,Two or more,Passenger Car,No Injury
LA18_180723023108866,2018,29.969842,-92.093046,19300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180723044901769,2018,30.108637,-92.124749,4900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180723063052703,2018,30.101543,-90.995102,15000,Straight,Business,Two or more,Suv,No Injury
LA18_180724164038973,2018,30.402329,-90.041871,16900,Straight,Residential,Two or more,Passenger Car,No Injury
LA18_180724201148768,2018,30.195889,-93.249414,15900,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180726072753401,2018,29.989167,-91.864245,30300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180726180157457,2018,32.51296,-93.78029,9800,Straight,Business,Two or more,Passenger Car,No Injury
LA18_180727175800239,2018,32.407937,-91.188282,10400,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",Injury
LA18_180728002402438,2018,29.978085,-90.153857,12400,Straight,Business,Single,Suv,No Injury
LA18_180728014504821,2018,29.344723,-90.247281,10500,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180728075836074,2018,29.692709,-90.0975,2000,Straight,Business,Single,Passenger Car,No Injury
LA18_180728162541461,2018,30.429096,-90.549048,1940,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180729151906207,2018,32.543573,-93.813997,10000,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180730131916022,2018,32.545341,-93.8009,10000,Straight,Business,Single,Passenger Car,No Injury
LA18_180730173342574,2018,32.395958,-93.810921,11100,Curve,Business,Two or more,Passenger Car,No Injury
LA18_180730234145309,2018,29.999107,-90.059389,29900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180731003439928,2018,31.153501,-93.263697,21100,Straight,Business,Single,Passenger Car,No Injury
LA18_180731103815689,2018,30.072531,-90.49585,35700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180731130612917,2018,31.924947,-92.639714,15100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180731133103862,2018,29.888539,-90.099659,39300,Straight,Business,Single,Other,No Injury
LA18_180731190252903,2018,29.923392,-90.0178,65200,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180801094654636,2018,32.801929,-91.426934,320,Straight,Residential,Single,Truck/Trailer,No Injury
LA18_180802131146737,2018,30.456372,-91.21037,21300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180802161522050,2018,30.273713,-91.899437,8500,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180803025628087,2018,30.38639,-91.244986,33600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180803135906459,2018,30.665135,-92.347129,2700,Straight,Residential,Two or more,Truck/Trailer,No Injury
LA18_180804112814605,2018,31.760413,-93.084403,11300,Straight,Residential,Two or more,Passenger Car,No Injury
LA18_180804162114702,2018,29.968706,-90.056908,23300,Straight,Business,Single,Passenger Car,Injury
LA18_180805194949421,2018,29.587153,-90.701025,17600,Straight,Business,Two or more,Truck/Trailer,No Injury
LA18_180807105808776,2018,32.39851,-93.743476,14000,Straight,Business,Single,Passenger Car,No Injury
LA18_180808104321200,2018,30.467451,-90.863513,51500,Straight,Open Country,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180808111140105,2018,30.48737,-92.850151,2400,Straight,Business,Two or more,Suv,No Injury
LA18_180808212824366,2018,32.480627,-93.779953,15000,Straight,Business,Single,Passenger Car,No Injury
LA18_180809033113030,2018,30.869142,-90.156611,2400,Straight,Residential,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180809080955434,2018,31.123779,-92.071117,4200,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180809092001561,2018,30.485664,-92.849051,4100,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180809171832558,2018,30.277532,-89.772198,9700,Straight,Residential,Single,Suv,No Injury
LA18_180810121313460,2018,30.260477,-90.989123,25200,Straight,Business,Two or more,Other,No Injury
LA18_180812034917467,2018,30.007241,-90.015717,126300,Straight,Business,Single,Suv,No Injury
LA18_180813171923732,2018,30.277492,-91.90719,2900,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180814005028175,2018,30.494752,-92.440179,5900,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180814064335428,2018,29.997837,-90.170601,131800,Straight,Business,Two or more,Passenger Car,No Injury
LA18_180814180605708,2018,30.300591,-93.1998,20500,Straight,Business,Two or more,Suv,No Injury
LA18_180814192537756,2018,30.43046,-91.21219,38700,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180815071820482,2018,32.41266,-93.792524,16400,Straight,Business,Single,Passenger Car,Injury
LA18_180815094659435,2018,29.961714,-90.090312,16700,Straight,Business,Single,Passenger Car,No Injury
LA18_180815155036211,2018,29.795801,-90.824023,12100,Straight,Business,Single,Suv,No Injury
LA18_180815191224670,2018,29.59709,-90.723004,30100,Straight,Business,Single,Passenger Car,No Injury
LA18_180816113119616,2018,29.927384,-91.67922,6900,Straight,Business,Two or more,Other,No Injury
LA18_180816140117977,2018,32.501093,-92.134023,14300,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180816143258974,2018,32.43151,-93.712553,47400,Straight,Business,Single,Passenger Car,No Injury
LA18_180816175520420,2018,30.211588,-90.8131,1100,Straight,Residential,Single,Passenger Car,No Injury
LA18_180817214224710,2018,32.451372,-93.861136,81800,Straight,Other,Single,Passenger Car,No Injury
LA18_180819110659509,2018,30.293605,-89.797925,16300,Straight,Business,Single,Truck/Trailer,No Injury
LA18_180821053334293,2018,29.951491,-90.381288,6900,Straight,Business,Single,Passenger Car,No Injury
LA18_180821060137583,2018,32.402231,-93.804279,25100,Curve,Business,Single,Passenger Car,No Injury
LA18_180822111358360,2018,29.970989,-90.067533,139700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180822150922659,2018,30.075264,-92.663978,1860,Curve,Other,Single,Truck/Trailer,No Injury
LA18_180823141655781,2018,30.034377,-90.2382,51700,Straight,Business,Single,Suv,No Injury
LA18_180823144352801,2018,30.04824,-90.688094,5100,Straight,Business,Single,Passenger Car,No Injury
LA18_180823150626117,2018,32.438309,-93.715481,23600,Straight,Business,Single,Suv,No Injury
LA18_180824135428362,2018,32.490791,-93.76571,7600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180824153059951,2018,32.698095,-93.741062,1230,Straight,Business,Single,Suv,No Injury
LA18_180824200615977,2018,30.254666,-90.9397,11200,Straight,Residential,Two or more,Suv,No Injury
LA18_180826140408098,2018,30.002497,-91.816965,8600,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180826174021085,2018,29.946158,-90.088425,48300,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180827172054528,2018,32.407242,-91.188685,5700,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180828235201603,2018,32.739387,-91.451711,100,Straight,Residential,Two or more,Truck/Trailer,No Injury
LA18_180829221541342,2018,32.376274,-93.821333,12100,Straight,Business,Single,Suv,No Injury
LA18_180830062419668,2018,30.039441,-90.83314,1530,Straight,Manufacturing Or Industrial,Single,Truck/Trailer,No Injury
LA18_180830084749749,2018,30.062318,-90.699193,4400,Straight,Other,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180831045143770,2018,29.965754,-90.03535,22800,Straight,Business,Single,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180831114619234,2018,30.211433,-92.372021,7700,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
LA18_180831124239416,2018,30.060922,-91.737289,3600,Straight,Business,Single,Suv,No Injury
LA18_180831151928323,2018,29.64325,-90.543475,7900,Straight,Business,Two or more,"Lt. Truck (P.U., Etc.)",No Injury
